Date,Open,High,Low,Close,Adj Close,Volume
2013-04-30,62.157143,63.607143,61.724285,63.254284,47.519817,172884600
2013-05-01,63.494286,63.561428,62.055714,62.755714,47.145260,126727300
2013-05-02,63.111427,64.084282,62.947144,63.645714,47.813877,105457100
2013-05-03,64.472855,64.747147,64.164284,64.282860,48.292530,90325200
2013-05-06,65.101425,66.028572,64.901428,65.815712,49.444092,124160400
2013-05-07,66.424286,66.535713,64.814285,65.522858,49.224079,120938300
2013-05-08,65.577141,66.481430,65.115715,66.262856,49.780014,118149500
2013-05-09,65.687141,66.142860,65.082855,65.252853,51.386501,99621900
2013-05-10,65.424286,65.672859,64.354286,64.709999,50.959003,83713000
2013-05-13,64.501427,65.414284,64.500000,64.962860,51.158127,79237200
2013-05-14,64.835716,65.028572,63.164288,63.408573,49.934139,111779500
2013-05-15,62.737144,63.000000,60.337143,61.264286,48.245518,185403400
2013-05-16,60.462856,62.549999,59.842857,62.082859,48.890141,150801000
2013-05-17,62.721428,62.869999,61.572857,61.894287,48.741634,106976100
2013-05-20,61.701427,63.685715,61.442856,63.275715,49.829506,112894600
2013-05-21,62.592857,63.639999,62.028572,62.808571,49.461632,114005500
2013-05-22,63.435715,64.050003,62.602856,63.049999,49.651760,110759600
2013-05-23,62.278572,63.737144,62.255714,63.162857,49.740639,88255300
2013-05-24,62.978573,63.665714,62.908573,63.592857,50.079258,69041700
2013-05-28,64.271431,64.444283,62.978573,63.062859,49.661888,96536300
2013-05-29,62.857143,63.928570,62.771427,63.564285,50.056763,82644100
2013-05-30,63.664288,64.928574,63.501427,64.511429,50.802620,88379900
2013-05-31,64.642860,65.300003,64.214287,64.247147,50.594505,96075700
2013-06-03,64.389999,64.622856,63.211430,64.388573,50.705879,93088100
2013-06-04,64.745712,64.918571,63.912857,64.187141,50.547253,73182200
2013-06-05,63.664288,64.388573,63.387142,63.587143,50.074749,72647400
2013-06-06,63.638573,63.857143,62.007141,62.637142,49.326630,104233500
2013-06-07,62.357143,63.320000,61.824287,63.115715,49.703495,101133900
2013-06-10,63.532856,64.154289,62.400002,62.698570,49.375011,112538300
2013-06-11,62.248573,63.251427,61.902859,62.514286,49.229885,71528100
2013-06-12,62.785713,63.035713,61.642857,61.741428,48.621258,66306800
2013-06-13,61.785713,62.448570,61.250000,62.279999,49.045383,71458100
2013-06-14,62.200001,62.327145,61.214287,61.435715,48.380501,67966500
2013-06-17,61.634285,62.242859,61.480000,61.714287,48.599888,64853600
2013-06-18,61.651428,62.128571,61.458572,61.681427,48.574013,48756400
2013-06-19,61.628571,61.665714,60.428570,60.428570,47.587383,77735000
2013-06-20,59.900002,60.854286,59.310001,59.548573,46.894386,89327700
2013-06-21,59.784286,60.000000,58.299999,59.071430,46.518639,120279600
2013-06-24,58.200001,58.380001,56.864285,57.505714,45.285645,120186500
2013-06-25,57.957142,58.255714,56.975716,57.518570,45.295761,78540700
2013-06-26,57.700001,57.827145,56.522858,56.867142,44.782761,91931000
2013-06-27,57.035713,57.341427,56.220001,56.254284,44.300152,84311500
2013-06-28,55.908573,57.181427,55.552856,56.647144,44.609520,144629100
2013-07-01,57.527142,58.895714,57.317142,58.459999,46.037144,97763400
2013-07-02,58.565716,60.232857,58.495716,59.784286,47.080013,117466300
2013-07-03,60.122856,60.425713,59.635715,60.114285,47.339897,60232200
2013-07-05,60.055714,60.470001,59.335712,59.631428,46.959633,68506200
2013-07-08,60.015713,60.142857,58.664288,59.292858,46.693024,74534600
2013-07-09,59.085712,60.500000,58.625713,60.335712,47.514259,88146100
2013-07-10,59.942856,60.685715,59.750000,60.104286,47.332016,70351400
2013-07-11,60.421429,61.178570,60.167141,61.041428,48.070007,81573100
2013-07-12,61.092857,61.398571,60.487144,60.930000,47.982258,69890800
2013-07-15,60.715714,61.637142,60.685715,61.062859,48.086895,60479300
2013-07-16,60.931427,61.529999,60.595715,61.457142,48.397388,54134500
2013-07-17,61.385715,61.745716,61.174286,61.472858,48.409760,49747600
2013-07-18,61.911430,62.124287,61.515713,61.680000,48.572884,54719700
2013-07-19,61.871429,61.997143,60.621429,60.707142,47.806759,67180400
2013-07-22,61.351429,61.392857,60.781429,60.901428,47.959751,51949100
2013-07-23,60.857143,60.994286,59.815716,59.855713,47.136261,92348900
2013-07-24,62.704285,63.512856,62.180000,62.930000,49.557259,147984200
2013-07-25,62.957142,63.057144,62.258572,62.642857,49.331131,57373400
2013-07-26,62.185715,63.005714,62.048573,62.998573,49.611259,50038100
2013-07-29,62.971428,64.284286,62.885715,63.970001,50.376263,62014400
2013-07-30,64.279999,65.307144,64.175713,64.760002,50.998383,77355600
2013-07-31,64.998573,65.334282,64.204285,64.647141,50.909496,80739400
2013-08-01,65.107140,65.257141,64.751427,65.239998,51.376381,51562700
2013-08-02,65.430000,66.121429,65.237144,66.077141,52.035625,68695900
2013-08-05,66.384285,67.238571,66.021431,67.064285,52.812996,79713900
2013-08-06,66.860001,67.412857,66.024284,66.464287,52.340500,83714400
2013-08-07,66.257141,66.714287,65.967140,66.425713,52.310131,74714500
2013-08-08,66.265717,66.300003,65.421425,65.858574,54.359474,63944300
2013-08-09,65.519997,65.779999,64.807144,64.921425,53.585949,66716300
2013-08-12,65.265717,66.949997,65.232857,66.765717,55.108223,91108500
2013-08-13,67.277145,70.665718,66.864288,69.938568,57.727097,220485300
2013-08-14,71.125717,72.035713,70.485718,71.214287,58.780064,189093100
2013-08-15,70.917145,71.771431,69.868568,71.129997,58.710487,122573500
2013-08-16,71.449997,71.848572,71.265717,71.761429,59.231678,90576500
2013-08-19,72.048569,73.391426,72.000000,72.534286,59.869579,127629600
2013-08-20,72.815712,72.938568,71.545715,71.581429,59.083099,89672100
2013-08-21,71.941429,72.449997,71.599998,71.765717,59.235214,83969900
2013-08-22,72.139999,72.227142,71.171425,71.851425,59.305954,61051900
2013-08-23,71.895714,71.907143,71.335716,71.574287,59.077213,55682900
2013-08-26,71.535713,72.885712,71.500000,71.852859,59.307129,82741400
2013-08-27,71.142860,71.787140,69.471428,69.798569,57.611534,106047200
2013-08-28,69.428574,70.828575,69.428574,70.128571,57.883915,76902000
2013-08-29,70.235718,70.928574,70.161430,70.242859,57.978252,59914400
2013-08-30,70.285713,70.421425,69.500000,69.602859,57.449997,68074300
2013-09-03,70.442856,71.514282,69.621429,69.797142,57.610352,82982200
2013-09-04,71.365715,71.748573,70.897141,71.241432,58.802460,86258200
2013-09-05,71.464287,71.525711,70.519997,70.752853,58.399200,59091900
2013-09-06,71.205711,71.339996,69.992859,71.174286,58.747040,89881400
2013-09-09,72.142860,72.559998,71.925713,72.309998,59.684471,85171800
2013-09-10,72.314285,72.492859,69.928574,70.662857,58.324917,185798900
2013-09-11,66.715714,67.669998,66.401428,66.815712,55.149490,224674100
2013-09-12,66.928574,67.914284,66.572861,67.527145,55.736706,101012800
2013-09-13,67.048569,67.404289,66.385712,66.414284,54.818153,74708900
2013-09-16,65.857140,65.944283,63.888573,64.302856,53.075386,135926700
2013-09-17,63.994286,65.672859,63.928570,65.045715,53.688541,99845200
2013-09-18,66.168571,66.621429,65.808571,66.382858,54.792210,114215500
2013-09-19,67.242859,67.975716,67.035713,67.471428,55.690716,101135300
2013-09-20,68.285713,68.364288,66.571426,66.772858,55.114117,174825700
2013-09-23,70.871429,70.987144,68.942856,70.091431,57.853260,190526700
2013-09-24,70.697144,70.781425,69.688568,69.871429,57.671673,91086100
2013-09-25,69.885712,69.948570,68.775711,68.790001,56.779060,79239300
2013-09-26,69.428574,69.794289,69.128571,69.459999,57.332073,59305400
2013-09-27,69.111427,69.238571,68.674286,68.964287,56.922916,57010100
2013-09-30,68.178574,68.808571,67.772858,68.107140,56.215424,65039100
2013-10-01,68.349998,69.877144,68.339996,69.708572,57.537251,88470900
2013-10-02,69.375717,70.257141,69.107140,69.937141,57.725910,72296000
2013-10-03,70.072861,70.335716,68.677139,69.058571,57.000740,80688300
2013-10-04,69.122856,69.228569,68.371429,69.004288,56.955944,64717100
2013-10-07,69.508568,70.378571,69.335716,69.678574,57.512489,78073100
2013-10-08,69.991432,70.091431,68.648575,68.705711,56.709492,72729300
2013-10-09,69.234283,69.684288,68.325714,69.512856,57.375713,75431300
2013-10-10,70.188568,70.339996,69.577141,69.948570,57.735344,69650700
2013-10-11,69.570000,70.548569,69.308571,70.401428,58.109135,66934700
2013-10-14,69.975716,71.082855,69.907143,70.862854,58.489994,65474500
2013-10-15,71.072861,71.714287,70.788574,71.239998,58.801285,80018400
2013-10-16,71.541428,71.790001,71.318573,71.587143,59.087814,62775300
2013-10-17,71.425713,72.111427,71.382858,72.071426,59.487545,63398300
2013-10-18,72.284286,72.751427,72.244286,72.698570,60.005184,72635500
2013-10-21,73.110001,74.900002,73.074287,74.480003,61.475567,99526700
2013-10-22,75.201431,75.492859,72.575714,74.267143,61.299870,133515900
2013-10-23,74.142860,75.095711,74.142860,74.994286,61.900055,78430800
2013-10-24,75.000000,76.067146,74.635712,75.987144,62.719570,96191200
2013-10-25,75.902855,76.175713,75.015717,75.137146,62.017982,84448000
2013-10-28,75.577141,75.857140,74.744286,75.697144,62.480202,137610200
2013-10-29,76.610001,77.035713,73.505714,73.811432,60.923729,158951800
2013-10-30,74.230003,75.360001,73.860001,74.985718,61.892994,88540900
2013-10-31,75.000000,75.355713,74.467140,74.671425,61.633568,68924100
2013-11-01,74.860001,74.971428,73.691429,74.290001,61.318752,68722500
2013-11-04,74.442856,75.260002,74.115715,75.250000,62.111134,61156900
2013-11-05,74.940002,75.555717,74.714287,75.064285,61.957836,66303300
2013-11-06,74.878571,74.980003,74.028572,74.417145,64.025131,55843900
2013-11-07,74.225716,74.741432,73.197144,73.212860,62.989044,65655100
2013-11-08,73.511429,74.447144,73.227142,74.365715,63.980896,69829200
2013-11-11,74.284286,74.524284,73.487144,74.150002,63.795311,56863100
2013-11-12,73.952858,74.845711,73.857140,74.287140,63.913284,51069200
2013-11-13,74.000000,74.607140,73.851425,74.375717,63.989510,49305200
2013-11-14,74.687141,75.611427,74.552856,75.451431,64.915001,70604800
2013-11-15,75.225716,75.584282,74.927139,74.998573,64.525375,79480100
2013-11-18,74.998573,75.312859,74.028572,74.089996,63.743679,61236000
2013-11-19,74.147141,74.768570,73.995712,74.221428,63.856750,52234700
2013-11-20,74.175713,74.345711,73.475716,73.571426,63.297546,48479200
2013-11-21,73.942856,74.458572,73.381432,74.448570,64.052185,65506700
2013-11-22,74.217140,74.594284,74.075714,74.257141,63.887493,55931400
2013-11-25,74.431427,75.124283,74.428574,74.820000,64.371765,57327900
2013-11-26,74.874283,76.591431,74.857140,76.199997,65.559044,100345700
2013-11-27,76.615715,78.000000,76.199997,77.994286,67.102768,90862100
2013-11-29,78.497147,79.761429,78.258568,79.438568,68.345360,79531900
2013-12-02,79.714287,80.618568,78.688568,78.747147,67.750488,118136200
2013-12-03,79.757141,80.911430,79.668571,80.902855,69.605171,112742000
2013-12-04,80.785713,81.312859,80.117142,80.714287,69.442917,94452400
2013-12-05,81.807144,82.162857,80.915718,81.128571,69.799377,111895000
2013-12-06,80.827141,80.964287,79.938568,80.002853,68.830841,86088100
2013-12-09,80.128571,81.368568,80.128571,80.918571,69.618683,80123400
2013-12-10,80.511429,81.125717,80.171425,80.792854,69.510536,69567400
2013-12-11,81.000000,81.567146,79.955711,80.194283,68.995529,89929700
2013-12-12,80.305717,80.762856,80.004288,80.077141,68.894753,65572500
2013-12-13,80.407143,80.411430,79.095711,79.204285,68.143784,83205500
2013-12-16,79.288574,80.377144,79.287140,79.642860,68.521141,70648200
2013-12-17,79.401428,79.919998,79.054283,79.284286,68.212624,57475600
2013-12-18,78.528572,78.778572,76.971428,78.681427,67.693947,141465800
2013-12-19,78.500000,78.571426,77.675713,77.779999,66.918411,80077200
2013-12-20,77.918571,78.801430,77.831429,78.431427,67.478859,109103400
2013-12-23,81.142860,81.531425,80.394287,81.441429,70.068535,125326600
2013-12-24,81.412857,81.697144,80.861427,81.095711,69.771080,41888700
2013-12-26,81.157143,81.357140,80.482857,80.557144,69.307716,51002000
2013-12-27,80.545715,80.629997,79.928574,80.012856,68.839447,56471100
2013-12-30,79.637146,80.012856,78.902855,79.217140,68.154846,63407400
2013-12-31,79.167145,80.182854,79.142860,80.145714,68.953743,55771100
2014-01-02,79.382858,79.575714,78.860001,79.018570,67.984016,58671200
2014-01-03,78.980003,79.099998,77.204285,77.282860,66.490685,98116900
2014-01-06,76.778572,78.114288,76.228569,77.704285,66.853249,103152700
2014-01-07,77.760002,77.994286,76.845711,77.148575,66.375145,79302300
2014-01-08,76.972855,77.937141,76.955711,77.637146,66.795509,64632400
2014-01-09,78.114288,78.122856,76.478569,76.645714,65.942513,69787200
2014-01-10,77.118568,77.257141,75.872856,76.134285,65.502510,76244000
2014-01-13,75.701431,77.500000,75.697144,76.532860,65.845413,94623200
2014-01-14,76.888573,78.104286,76.808571,78.055717,67.155609,83140400
2014-01-15,79.074287,80.028572,78.808571,79.622856,68.503906,97909700
2014-01-16,79.271431,79.550003,78.811432,79.178574,68.121674,57319500
2014-01-17,78.782860,78.867142,77.128571,77.238571,66.452576,106684900
2014-01-21,77.284286,78.581429,77.202858,78.438568,67.485001,82131700
2014-01-22,78.701431,79.612854,78.258568,78.787140,67.784882,94996300
2014-01-23,78.562859,79.500000,77.830002,79.454285,68.358871,100809800
2014-01-24,79.142860,79.374283,77.821426,78.010002,67.116272,107338700
2014-01-27,78.581429,79.257141,77.964287,78.642860,67.660751,138719700
2014-01-28,72.680000,73.571426,71.724289,72.357140,62.252819,266380800
2014-01-29,71.992859,72.481430,71.231430,71.535713,61.546089,125702500
2014-01-30,71.791428,72.357140,70.957146,71.397141,61.426872,169625400
2014-01-31,70.739998,71.647141,70.507141,71.514282,61.527653,116199300
2014-02-03,71.801430,72.532860,71.328575,71.647141,61.641956,100366000
2014-02-04,72.264282,72.779999,71.822861,72.684288,62.534294,94170300
2014-02-05,72.365715,73.611427,72.321426,73.227142,63.001320,82086200
2014-02-06,72.865715,73.357140,72.544289,73.215714,65.729195,64441300
2014-02-07,74.482857,74.704285,73.911430,74.239998,66.648750,92570100
2014-02-10,74.094284,75.998573,74.000000,75.570000,67.842743,86389800
2014-02-11,75.801430,76.821426,75.642860,76.565712,68.736633,70564200
2014-02-12,76.707146,77.080002,76.177139,76.559998,68.731514,77025200
2014-02-13,76.379997,77.835716,76.314285,77.775711,69.822906,76849500
2014-02-14,77.495712,77.997147,77.315712,77.712860,69.766510,68231100
2014-02-18,78.000000,78.741432,77.944283,77.998573,70.022995,65062900
2014-02-19,77.821426,78.127144,76.335716,76.767143,68.917488,78442000
2014-02-20,76.141426,76.714287,75.571426,75.878571,68.119759,76464500
2014-02-21,76.112854,76.367142,74.942856,75.035713,67.363091,69696200
2014-02-24,74.735718,75.702858,74.631432,75.364288,67.658081,72227400
2014-02-25,75.625717,75.652855,74.428574,74.580002,66.953979,57988000
2014-02-26,74.801430,75.000000,73.657143,73.907143,66.349915,69054300
2014-02-27,73.877144,75.540001,73.721428,75.381432,67.673462,75470500
2014-02-28,75.582855,76.107140,74.588570,75.177139,67.490059,92992200
2014-03-03,74.774284,75.807144,74.687141,75.394287,67.684998,59695300
2014-03-04,75.857140,76.091431,75.395714,75.891426,68.131310,64785000
2014-03-05,75.845711,76.392860,75.589996,76.051430,68.274956,50015700
2014-03-06,76.112854,76.348572,75.442856,75.821426,68.068459,46372200
2014-03-07,75.870003,75.997147,75.150002,75.777145,68.028717,55182400
2014-03-10,75.480003,76.190002,75.477142,75.845711,68.090263,44646000
2014-03-11,76.492859,76.962860,76.084282,76.584282,68.753296,69806100
2014-03-12,76.358574,76.764282,76.000000,76.658569,68.820023,49831600
2014-03-13,76.777145,77.094284,75.594284,75.807144,68.055641,64435700
2014-03-14,75.541428,75.841431,74.714287,74.955711,67.291275,59299800
2014-03-17,75.385712,75.709999,75.121429,75.248573,67.554192,49886200
2014-03-18,75.128571,75.995712,75.028572,75.914284,68.151840,52411800
2014-03-19,76.037140,76.605713,75.571426,75.894287,68.133865,56189000
2014-03-20,75.698570,76.095711,75.335716,75.528572,67.805557,52099600
2014-03-21,75.989998,76.250000,75.190002,76.124283,68.340347,93511600
2014-03-24,76.917145,77.214287,76.437141,77.027145,69.150902,88925200
2014-03-25,77.357140,77.964287,77.084282,77.855713,69.894737,70573300
2014-03-26,78.074287,78.428574,76.980003,77.111427,69.226570,74942000
2014-03-27,77.145714,77.357140,76.445717,76.779999,68.929016,55507900
2014-03-28,76.902855,76.991432,76.321426,76.694283,68.852074,50141000
2014-03-31,77.032860,77.258568,76.561432,76.677139,68.836693,42167300
2014-04-01,76.822861,77.410004,76.681427,77.378571,69.466385,50190000
2014-04-02,77.482857,77.639999,77.180000,77.507141,69.581795,45105200
2014-04-03,77.341431,77.500000,76.805717,76.970001,69.099594,40586000
2014-04-04,77.115715,77.142860,75.797142,75.974289,68.205704,68812800
2014-04-07,75.431427,75.842857,74.555717,74.781425,67.134804,72462600
2014-04-08,75.027145,75.160004,74.099998,74.777145,67.130959,60972100
2014-04-09,74.662857,75.784286,74.574287,75.760002,68.013313,51542400
2014-04-10,75.811432,76.034286,74.738571,74.782860,67.136108,59913000
2014-04-11,74.142860,74.690002,73.877144,74.230003,66.639763,67929400
2014-04-14,74.557144,74.594284,73.887146,74.525711,66.905251,51418500
2014-04-15,74.324287,74.519997,73.047142,73.994286,66.428162,66622500
2014-04-16,74.007141,74.441429,73.448570,74.144287,66.562820,53691400
2014-04-17,74.285713,75.394287,74.171425,74.991432,67.323341,71083600
2014-04-21,75.048569,76.019997,74.851425,75.881432,68.122330,45637200
2014-04-22,75.472855,75.975716,75.214287,75.957146,68.190300,50640800
2014-04-23,75.580002,75.875717,74.921425,74.964287,67.298973,98735000
2014-04-24,81.172859,81.428574,80.104286,81.110001,72.816269,189977900
2014-04-25,80.647141,81.712860,80.565712,81.705711,73.351059,97568800
2014-04-28,81.828575,85.107140,81.792854,84.870003,76.191788,167371400
2014-04-29,84.820000,85.139999,84.215714,84.618568,75.966095,84344400
2014-04-30,84.662857,85.632858,84.257141,84.298569,75.678802,114160200
2014-05-01,84.571426,84.971428,83.765717,84.497147,75.857063,61012000
2014-05-02,84.620003,84.885712,84.244286,84.654289,75.998154,47878600
2014-05-05,84.305717,85.857140,84.285713,85.851425,77.072868,71766800
2014-05-06,85.971428,86.344284,84.915718,84.915718,76.232849,93641100
2014-05-07,85.035713,85.327141,83.961426,84.618568,75.966095,70716100
2014-05-08,84.035713,84.915718,83.771431,83.998573,78.460022,57574300
2014-05-09,83.505714,83.750000,82.904289,83.648575,78.133110,72899400
2014-05-12,83.927139,84.808571,83.914284,84.690002,79.105858,53302200
2014-05-13,84.571426,84.934288,84.385712,84.822861,79.229965,39934300
2014-05-14,84.632858,85.342857,84.534286,84.838570,79.244629,41601000
2014-05-15,84.957146,85.228569,84.005714,84.117142,78.570778,57711500
2014-05-16,84.089996,85.361427,83.628571,85.358574,79.730370,69064100
2014-05-19,85.407143,86.761429,85.332855,86.370003,80.675102,79438800
2014-05-20,86.358574,86.628571,85.818573,86.387146,80.691116,58709000
2014-05-21,86.261429,86.671425,86.008568,86.615715,80.904617,49214900
2014-05-22,86.657143,87.121429,86.300003,86.752853,81.032692,50190000
2014-05-23,86.750000,87.818573,86.638573,87.732857,81.948097,58052400
2014-05-27,87.982857,89.408569,87.947144,89.375717,83.482620,87216500
2014-05-28,89.431427,89.975716,89.111427,89.144287,83.266472,78870400
2014-05-29,89.692856,90.981430,89.681427,90.768570,84.783646,94118500
2014-05-30,91.139999,92.024284,89.842857,90.428574,84.466072,141005200
2014-06-02,90.565712,90.690002,88.928574,89.807144,83.885620,92337700
2014-06-03,89.779999,91.248573,89.750000,91.077141,85.071877,73177300
2014-06-04,91.062859,92.555717,90.872856,92.117142,86.043304,83870500
2014-06-05,92.314285,92.767143,91.801430,92.478569,86.380890,75951400
2014-06-06,92.842857,93.037140,92.067146,92.224289,86.143372,87484600
2014-06-09,92.699997,93.879997,91.750000,93.699997,87.521774,75415000
2014-06-10,94.730003,95.050003,93.570000,94.250000,88.035522,62777000
2014-06-11,94.129997,94.760002,93.470001,93.860001,87.671242,45681000
2014-06-12,94.040001,94.120003,91.900002,92.290001,86.204750,54749000
2014-06-13,92.199997,92.440002,90.879997,91.279999,85.261345,54525000
2014-06-16,91.510002,92.750000,91.449997,92.199997,86.120667,35561000
2014-06-17,92.309998,92.699997,91.800003,92.080002,86.008591,29726000
2014-06-18,92.269997,92.290001,91.349998,92.180000,86.102005,33514000
2014-06-19,92.290001,92.300003,91.339996,91.860001,85.803108,35528000
2014-06-20,91.849998,92.550003,90.900002,90.910004,84.915749,100898000
2014-06-23,91.320000,91.620003,90.599998,90.830002,84.840996,43694000
2014-06-24,90.750000,91.739998,90.190002,90.279999,84.327286,39036000
2014-06-25,90.209999,90.699997,89.650002,90.360001,84.402016,36869000
2014-06-26,90.370003,91.050003,89.800003,90.900002,84.906403,32629000
2014-06-27,90.820000,92.000000,90.769997,91.980003,85.915199,64029000
2014-06-30,92.099998,93.730003,92.089996,92.930000,86.802567,49482300
2014-07-01,93.519997,94.070000,93.129997,93.519997,87.353638,38223000
2014-07-02,93.870003,94.059998,93.089996,93.480003,87.316299,28465000
2014-07-03,93.669998,94.099998,93.199997,94.029999,87.830032,22891800
2014-07-07,94.139999,95.989998,94.099998,95.970001,89.642120,56468000
2014-07-08,96.269997,96.800003,93.919998,95.349998,89.062981,65222000
2014-07-09,95.440002,95.949997,94.760002,95.389999,89.100349,36436000
2014-07-10,93.760002,95.550003,93.519997,95.040001,88.773422,39686000
2014-07-11,95.360001,95.889999,94.860001,95.220001,88.941559,34018000
2014-07-14,95.860001,96.889999,95.650002,96.449997,90.090462,42810000
2014-07-15,96.800003,96.849998,95.029999,95.320000,89.034958,45477900
2014-07-16,96.970001,97.099998,94.739998,94.779999,88.530579,53396300
2014-07-17,95.029999,95.279999,92.570000,93.089996,86.951996,57298000
2014-07-18,93.620003,94.739998,93.019997,94.430000,88.203636,49988000
2014-07-21,94.989998,95.000000,93.720001,93.940002,87.745972,39079000
2014-07-22,94.680000,94.889999,94.120003,94.720001,88.474541,55197000
2014-07-23,95.419998,97.879997,95.169998,97.190002,90.781677,92918000
2014-07-24,97.040001,97.320000,96.419998,97.029999,90.632233,45729000
2014-07-25,96.849998,97.839996,96.639999,97.669998,91.230019,43469000
2014-07-28,97.820000,99.239998,97.550003,99.019997,92.490997,55318000
2014-07-29,99.330002,99.440002,98.250000,98.379997,91.893211,43143000
2014-07-30,98.440002,98.699997,97.669998,98.150002,91.678360,33010000
2014-07-31,97.160004,97.449997,95.330002,95.599998,89.296494,56843000
2014-08-01,94.900002,96.620003,94.809998,96.129997,89.791557,48511000
2014-08-04,96.370003,96.580002,95.169998,95.589996,89.287148,39958000
2014-08-05,95.360001,95.680000,94.360001,95.120003,88.848160,55933000
2014-08-06,94.750000,95.480003,94.709999,94.959999,88.698708,38558000
2014-08-07,94.930000,95.949997,94.099998,94.480003,88.689323,46711000
2014-08-08,94.260002,94.820000,93.279999,94.739998,88.933380,41865000
2014-08-11,95.269997,96.080002,94.839996,95.989998,90.106750,36585000
2014-08-12,96.040001,96.879997,95.610001,95.970001,90.087997,33795000
2014-08-13,96.150002,97.239998,96.040001,97.239998,91.280159,31916000
2014-08-14,97.330002,97.570000,96.800003,97.500000,91.524223,28116000
2014-08-15,97.900002,98.190002,96.860001,97.980003,91.974808,48951000
2014-08-18,98.489998,99.370003,97.980003,99.160004,93.082481,47572000
2014-08-19,99.410004,100.680000,99.320000,100.529999,94.368507,69399000
2014-08-20,100.440002,101.089996,99.949997,100.570000,94.406067,52699000
2014-08-21,100.570000,100.940002,100.110001,100.580002,94.415451,33478000
2014-08-22,100.290001,101.470001,100.190002,101.320000,95.110100,44184000
2014-08-25,101.790001,102.169998,101.279999,101.540001,95.316612,40270000
2014-08-26,101.419998,101.500000,100.860001,100.889999,94.706451,33152000
2014-08-27,101.019997,102.570000,100.699997,102.129997,95.870453,52369000
2014-08-28,101.589996,102.779999,101.559998,102.250000,95.983078,68460000
2014-08-29,102.860001,102.900002,102.199997,102.500000,96.217773,44595000
2014-09-02,103.059998,103.739998,102.720001,103.300003,96.968727,53564000
2014-09-03,103.099998,103.199997,98.580002,98.940002,92.875954,125421000
2014-09-04,98.849998,100.089996,97.790001,98.120003,92.106224,85718000
2014-09-05,98.800003,99.389999,98.309998,98.970001,92.904121,58457000
2014-09-08,99.300003,99.309998,98.050003,98.360001,92.331520,46356700
2014-09-09,99.080002,103.080002,96.139999,97.989998,91.984192,189846300
2014-09-10,98.010002,101.110001,97.760002,101.000000,94.809700,100869600
2014-09-11,100.410004,101.440002,99.620003,101.430000,95.213348,62353100
2014-09-12,101.209999,102.190002,101.080002,101.660004,95.429260,62626100
2014-09-15,102.809998,103.050003,101.440002,101.629997,95.401093,61316500
2014-09-16,99.800003,101.260002,98.889999,100.860001,94.678284,66908100
2014-09-17,101.269997,101.800003,100.589996,101.580002,95.354164,60926500
2014-09-18,101.930000,102.349998,101.559998,101.790001,95.551292,37299400
2014-09-19,102.290001,102.349998,100.500000,100.959999,94.772141,70902400
2014-09-22,101.800003,102.139999,100.580002,101.059998,94.866035,52788400
2014-09-23,100.599998,102.940002,100.540001,102.639999,96.349190,63402200
2014-09-24,102.160004,102.849998,101.199997,101.750000,95.513741,60171800
2014-09-25,100.510002,100.709999,97.720001,97.870003,91.871544,100092000
2014-09-26,98.529999,100.750000,98.400002,100.750000,94.575012,62370500
2014-09-29,98.650002,100.440002,98.629997,100.110001,93.974258,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,94.575012,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,93.101265,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,93.777130,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,93.514275,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,93.514275,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,92.697601,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,94.621971,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,94.828468,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,94.556252,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,93.692642,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,92.697601,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,91.561768,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,90.360229,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,91.683792,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,93.645706,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,96.189606,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,96.677719,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,98.404984,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,98.771049,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,98.667801,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,100.197884,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,100.761108,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,100.423187,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,101.380669,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,102.694870,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,101.943901,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,102.187965,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,102.480217,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,102.772491,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,102.602768,27195500
